;iso_code;continent;location;date;total_cases;new_cases;total_deaths;new_deaths;total_cases_per_million;new_cases_per_million;total_deaths_per_million;new_deaths_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;tests_per_case;positive_rate;tests_units;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;mes
350;ETH;Africa;Ethiopia;31/03/2020;23;7;0;0;0.2;0.061;0;0;NA;1013;0.009;NA;71;0.001;41.417;0.024;tests performed;68.52;114963583;104.957;19.8;3.526;2.063;1.729.927;26.7;182.634;7.47;0.4;8.5;7.96;0.3;66.6;3
351;ETH;Africa;Ethiopia;30/04/2020;130;4;3;0;1.131;0.035;0.026;0;1408;17842;0.155;0.012;1015;0.009;507.5;0.002;tests performed;80.56;114963583;104.957;19.8;3.526;2.063;1.729.927;26.7;182.634;7.47;0.4;8.5;7.96;0.3;66.6;4
352;ETH;Africa;Ethiopia;31/05/2020;1063;95;8;0;9.246;0.826;0.07;0;2836;109451;0.952;0.025;4149;0.036;51.042;0.02;tests performed;80.56;114963583;104.957;19.8;3.526;2.063;1.729.927;26.7;182.634;7.47;0.4;8.5;7.96;0.3;66.6;5
353;ETH;Africa;Ethiopia;30/06/2020;5846;157;103;5;50.851;1.366;0.896;0.043;NA;NA;NA;NA;4060;0.035;24.024;0.042;tests performed;80.56;114963583;104.957;19.8;3.526;2.063;1.729.927;26.7;182.634;7.47;0.4;8.5;7.96;0.3;66.6;6
354;ETH;Africa;Ethiopia;31/07/2020;16615;805;263;10;144.524;7.002;2.288;0.087;NA;NA;NA;NA;NA;NA;NA;NA;;77.78;114963583;104.957;19.8;3.526;2.063;1.729.927;26.7;182.634;7.47;0.4;8.5;7.96;0.3;66.6;7
355;FRO;Europe;Faeroe Islands;31/03/2020;168;9;0;0;3.438.044;184.181;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;48865;35.308;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80.67;3
356;FRO;Europe;Faeroe Islands;30/04/2020;187;0;0;0;3826.87;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;48865;35.308;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80.67;4
357;FRO;Europe;Faeroe Islands;31/05/2020;187;0;0;0;3826.87;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;48865;35.308;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80.67;5
358;FRO;Europe;Faeroe Islands;30/06/2020;187;0;0;0;3826.87;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;48865;35.308;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80.67;6
359;FRO;Europe;Faeroe Islands;31/07/2020;220;0;0;0;4502.2;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;48865;35.308;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80.67;7
360;FLK;South America;Falkland Islands;30/04/2020;13;0;0;0;3.732.415;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;3483;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81.44;4
361;FLK;South America;Falkland Islands;31/05/2020;13;0;0;0;3.732.415;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;3483;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81.44;5
362;FLK;South America;Falkland Islands;30/06/2020;13;0;0;0;3.732.415;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;3483;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81.44;6
363;FLK;South America;Falkland Islands;31/07/2020;13;0;0;0;3.732.415;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;3483;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81.44;7
364;FJI;Oceania;Fiji;31/01/2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;samples tested;11.11;896444;49.562;28.6;6.224;3.284;8.702.975;1.4;412.82;14.49;10.2;34.8;NA;2.3;67.44;1
365;FJI;Oceania;Fiji;29/02/2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;samples tested;19.44;896444;49.562;28.6;6.224;3.284;8.702.975;1.4;412.82;14.49;10.2;34.8;NA;2.3;67.44;2
366;FJI;Oceania;Fiji;31/03/2020;5;0;0;0;5.578;0;0;0;11;367;0.409;0.012;27;0.03;189;0.005;samples tested;88.89;896444;49.562;28.6;6.224;3.284;8.702.975;1.4;412.82;14.49;10.2;34.8;NA;2.3;67.44;3
367;FJI;Oceania;Fiji;30/04/2020;18;0;0;0;20.079;0;0;0;37;1160;1.294;0.041;30;0.033;NA;0;samples tested;88.89;896444;49.562;28.6;6.224;3.284;8.702.975;1.4;412.82;14.49;10.2;34.8;NA;2.3;67.44;4
368;FJI;Oceania;Fiji;31/05/2020;18;0;0;0;20.079;0;0;0;61;2961;3.303;0.068;85;0.095;NA;0;samples tested;78.7;896444;49.562;28.6;6.224;3.284;8.702.975;1.4;412.82;14.49;10.2;34.8;NA;2.3;67.44;5
369;FJI;Oceania;Fiji;30/06/2020;18;0;0;0;20.079;0;0;0;45;5060;5.645;0.05;68;0.076;NA;0;samples tested;58.33;896444;49.562;28.6;6.224;3.284;8.702.975;1.4;412.82;14.49;10.2;34.8;NA;2.3;67.44;6
370;FJI;Oceania;Fiji;31/07/2020;27;0;0;0;30.119;0;0;0;12;6936;7.737;0.013;42;0.047;NA;0;samples tested;NA;896444;49.562;28.6;6.224;3.284;8.702.975;1.4;412.82;14.49;10.2;34.8;NA;2.3;67.44;7
371;FIN;Europe;Finland;31/01/2020;1;0;0;0;0.18;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;5.56;5540718;18.136;42.8;21.228;13.264;40.585.721;NA;153.507;5.76;18.3;22.6;NA;3.28;81.91;1
372;FIN;Europe;Finland;29/02/2020;3;1;0;0;0.541;0.18;0;0;15;459;0.083;0.003;NA;NA;NA;NA;samples tested;19.44;5540718;18.136;42.8;21.228;13.264;40.585.721;NA;153.507;5.76;18.3;22.6;NA;3.28;81.91;2
373;FIN;Europe;Finland;31/03/2020;1313;95;13;2;236.973;17.146;2.346;0.361;1085;23446;4.232;0.196;1378;0.249;15.736;0.064;samples tested;60.19;5540718;18.136;42.8;21.228;13.264;40.585.721;NA;153.507;5.76;18.3;22.6;NA;3.28;81.91;3
374;FIN;Europe;Finland;30/04/2020;4906;166;206;7;885.445;29.96;37.179;1.263;4048;103181;18.622;0.731;3406;0.615;30.685;0.033;samples tested;57.41;5540718;18.136;42.8;21.228;13.264;40.585.721;NA;153.507;5.76;18.3;22.6;NA;3.28;81.91;4
375;FIN;Europe;Finland;31/05/2020;6826;50;316;2;1231.97;9.024;57.032;0.361;1276;189729;34.243;0.23;2391;0.432;64.872;0.015;samples tested;45.37;5540718;18.136;42.8;21.228;13.264;40.585.721;NA;153.507;5.76;18.3;22.6;NA;3.28;81.91;5
376;FIN;Europe;Finland;30/06/2020;7209;18;328;0;1.301.095;3.249;59.198;0;2743;251166;45.331;0.495;1962;0.354;211.292;0.005;samples tested;29.63;5540718;18.136;42.8;21.228;13.264;40.585.721;NA;153.507;5.76;18.3;22.6;NA;3.28;81.91;6
377;FIN;Europe;Finland;31/07/2020;7423;9;329;0;1.339.718;1.624;59.379;0;5331;372074;67.153;0.962;4353;0.786;597.471;0.002;samples tested;NA;5540718;18.136;42.8;21.228;13.264;40.585.721;NA;153.507;5.76;18.3;22.6;NA;3.28;81.91;7
378;FRA;Europe;France;31/01/2020;6;1;0;0;0.092;0.015;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;13.89;65273512;122.578;42;19.718;13.079;38.605.671;NA;86.06;4.77;30.1;35.6;NA;5.98;82.66;1
379;FRA;Europe;France;29/02/2020;57;19;2;0;0.873;0.291;0.031;0;NA;NA;NA;NA;NA;NA;NA;NA;;30.56;65273512;122.578;42;19.718;13.079;38.605.671;NA;86.06;4.77;30.1;35.6;NA;5.98;82.66;2
380;FRA;Europe;France;31/03/2020;44550;4376;3024;418;682.513;67.041;46.328;6.404;NA;NA;NA;NA;NA;NA;NA;NA;;90.74;65273512;122.578;42;19.718;13.079;38.605.671;NA;86.06;4.77;30.1;35.6;NA;5.98;82.66;3
381;FRA;Europe;France;30/04/2020;128442;1607;24087;427;1.967.751;24.619;369.016;6.542;NA;NA;NA;NA;NA;NA;NA;NA;;90.74;65273512;122.578;42;19.718;13.079;38.605.671;NA;86.06;4.77;30.1;35.6;NA;5.98;82.66;4
382;FRA;Europe;France;31/05/2020;151496;1828;28771;57;2.320.941;28.005;440.776;0.873;7858;NA;NA;0.12;37266;0.571;38.993;0.026;people tested;75;65273512;122.578;42;19.718;13.079;38.605.671;NA;86.06;4.77;30.1;35.6;NA;5.98;82.66;5
383;FRA;Europe;France;30/06/2020;164260;1324;29813;35;2.516.488;20.284;456.74;0.536;54624;NA;NA;0.837;38169;0.585;76.121;0.013;people tested;48.15;65273512;122.578;42;19.718;13.079;38.605.671;NA;86.06;4.77;30.1;35.6;NA;5.98;82.66;6
384;FRA;Europe;France;31/07/2020;186573;1377;30254;16;2.858.326;21.096;463.496;0.245;87328;NA;NA;1.338;72890;1.117;71.112;0.014;people tested;NA;65273512;122.578;42;19.718;13.079;38.605.671;NA;86.06;4.77;30.1;35.6;NA;5.98;82.66;7
385;PYF;Oceania;French Polynesia;31/03/2020;36;1;0;0;128.158;3.56;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;280904;77.324;32.7;7.775;4.593;NA;NA;NA;22.63;NA;NA;NA;NA;77.66;3
386;PYF;Oceania;French Polynesia;30/04/2020;58;0;0;0;206.476;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;280904;77.324;32.7;7.775;4.593;NA;NA;NA;22.63;NA;NA;NA;NA;77.66;4
387;PYF;Oceania;French Polynesia;31/05/2020;60;0;0;0;213.596;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;280904;77.324;32.7;7.775;4.593;NA;NA;NA;22.63;NA;NA;NA;NA;77.66;5
388;PYF;Oceania;French Polynesia;30/06/2020;62;0;0;0;220.716;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;280904;77.324;32.7;7.775;4.593;NA;NA;NA;22.63;NA;NA;NA;NA;77.66;6
389;PYF;Oceania;French Polynesia;31/07/2020;62;0;0;0;220.716;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;280904;77.324;32.7;7.775;4.593;NA;NA;NA;22.63;NA;NA;NA;NA;77.66;7
390;GAB;Africa;Gabon;31/03/2020;7;0;1;0;3.145;0;0.449;0;NA;NA;NA;NA;NA;NA;NA;NA;;66.67;2225728;7.859;23.1;4.45;2.976;16.562.413;3.4;259.967;7.2;NA;NA;NA;6.3;66.47;3
391;GAB;Africa;Gabon;30/04/2020;276;38;3;0;124.004;17.073;1.348;0;NA;NA;NA;NA;NA;NA;NA;NA;;79.63;2225728;7.859;23.1;4.45;2.976;16.562.413;3.4;259.967;7.2;NA;NA;NA;6.3;66.47;4
392;GAB;Africa;Gabon;31/05/2020;2655;42;17;2;1.192.868;18.87;7.638;0.899;NA;NA;NA;NA;NA;NA;NA;NA;;80.56;2225728;7.859;23.1;4.45;2.976;16.562.413;3.4;259.967;7.2;NA;NA;NA;6.3;66.47;5
393;GAB;Africa;Gabon;30/06/2020;5394;185;42;2;2.423.477;83.119;18.87;0.899;NA;NA;NA;NA;NA;NA;NA;NA;;69.44;2225728;7.859;23.1;4.45;2.976;16.562.413;3.4;259.967;7.2;NA;NA;NA;6.3;66.47;6
394;GAB;Africa;Gabon;31/07/2020;7352;0;49;0;3.303.189;0;22.015;0;NA;NA;NA;NA;NA;NA;NA;NA;;69.44;2225728;7.859;23.1;4.45;2.976;16.562.413;3.4;259.967;7.2;NA;NA;NA;6.3;66.47;7
395;GMB;Africa;Gambia;31/03/2020;4;1;1;0;1.655;0.414;0.414;0;NA;NA;NA;NA;NA;NA;NA;NA;;78.7;2416664;207.566;17.5;2.339;1.417;1.561.767;10.1;331.43;1.91;0.7;31.2;7.876;1.1;62.05;3
396;GMB;Africa;Gambia;30/04/2020;11;1;1;0;4.552;0.414;0.414;0;NA;NA;NA;NA;NA;NA;NA;NA;;78.7;2416664;207.566;17.5;2.339;1.417;1.561.767;10.1;331.43;1.91;0.7;31.2;7.876;1.1;62.05;4
397;GMB;Africa;Gambia;31/05/2020;25;0;1;0;10.345;0;0.414;0;NA;NA;NA;NA;NA;NA;NA;NA;;77.78;2416664;207.566;17.5;2.339;1.417;1.561.767;10.1;331.43;1.91;0.7;31.2;7.876;1.1;62.05;5
398;GMB;Africa;Gambia;30/06/2020;47;2;2;0;19.448;0.828;0.828;0;NA;NA;NA;NA;NA;NA;NA;NA;;67.13;2416664;207.566;17.5;2.339;1.417;1.561.767;10.1;331.43;1.91;0.7;31.2;7.876;1.1;62.05;6
399;GMB;Africa;Gambia;31/07/2020;403;77;8;0;166.759;31.862;3.31;0;NA;NA;NA;NA;NA;NA;NA;NA;;22.22;2416664;207.566;17.5;2.339;1.417;1.561.767;10.1;331.43;1.91;0.7;31.2;7.876;1.1;62.05;7
400;GEO;Asia;Georgia;31/01/2020;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;19.44;3989175;65.032;38.7;14.864;10.244;9.745.079;4.2;496.218;7.11;5.3;55.5;NA;2.6;73.77;1
401;GEO;Asia;Georgia;29/02/2020;2;1;0;0;0.501;0.251;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;19.44;3989175;65.032;38.7;14.864;10.244;9.745.079;4.2;496.218;7.11;5.3;55.5;NA;2.6;73.77;2
402;GEO;Asia;Georgia;31/03/2020;98;8;0;0;24.566;2.005;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;100;3989175;65.032;38.7;14.864;10.244;9.745.079;4.2;496.218;7.11;5.3;55.5;NA;2.6;73.77;3
403;GEO;Asia;Georgia;30/04/2020;517;6;6;0;129.601;1.504;1.504;0;NA;NA;NA;NA;NA;NA;NA;NA;;96.3;3989175;65.032;38.7;14.864;10.244;9.745.079;4.2;496.218;7.11;5.3;55.5;NA;2.6;73.77;4
404;GEO;Asia;Georgia;31/05/2020;757;11;12;0;189.764;2.757;3.008;0;NA;NA;NA;NA;NA;NA;NA;NA;;71.3;3989175;65.032;38.7;14.864;10.244;9.745.079;4.2;496.218;7.11;5.3;55.5;NA;2.6;73.77;5
405;GEO;Asia;Georgia;30/06/2020;928;2;15;0;232.63;0.501;3.76;0;NA;NA;NA;NA;NA;NA;NA;NA;;60.19;3989175;65.032;38.7;14.864;10.244;9.745.079;4.2;496.218;7.11;5.3;55.5;NA;2.6;73.77;6
406;GEO;Asia;Georgia;31/07/2020;1160;5;17;0;290.787;1.253;4.262;0;NA;NA;NA;NA;NA;NA;NA;NA;;53.7;3989175;65.032;38.7;14.864;10.244;9.745.079;4.2;496.218;7.11;5.3;55.5;NA;2.6;73.77;7
407;DEU;Europe;Germany;31/01/2020;5;1;0;0;0.06;0.012;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;5.56;83783945;237.016;46.6;21.453;15.957;45.229.245;NA;156.139;8.31;28.2;33.1;NA;8;81.33;1
408;DEU;Europe;Germany;29/02/2020;57;10;0;0;0.68;0.119;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;25;83783945;237.016;46.6;21.453;15.957;45.229.245;NA;156.139;8.31;28.2;33.1;NA;8;81.33;2
409;DEU;Europe;Germany;31/03/2020;61913;4615;583;128;738.96;55.082;6.958;1.528;NA;NA;NA;NA;53557;0.639;11.464;0.087;tests performed;76.85;83783945;237.016;46.6;21.453;15.957;45.229.245;NA;156.139;8.31;28.2;33.1;NA;8;81.33;3
410;DEU;Europe;Germany;30/04/2020;159119;1478;6288;173;1.899.159;17.641;75.05;2.065;NA;NA;NA;NA;48956;0.584;30.948;0.032;tests performed;76.85;83783945;237.016;46.6;21.453;15.957;45.229.245;NA;156.139;8.31;28.2;33.1;NA;8;81.33;4
411;DEU;Europe;Germany;31/05/2020;181482;286;8500;11;2.166.071;3.414;101.451;0.131;NA;4368709;52.143;NA;57896;0.691;126.608;0.008;tests performed;54.17;83783945;237.016;46.6;21.453;15.957;45.229.245;NA;156.139;8.31;28.2;33.1;NA;8;81.33;5
412;DEU;Europe;Germany;30/06/2020;194259;498;8973;12;2.318.571;5.944;107.097;0.143;NA;NA;NA;NA;68260;0.815;140.659;0.007;tests performed;63.43;83783945;237.016;46.6;21.453;15.957;45.229.245;NA;156.139;8.31;28.2;33.1;NA;8;81.33;6
413;DEU;Europe;Germany;31/07/2020;208698;870;9141;7;2.490.907;10.384;109.102;0.084;NA;NA;NA;NA;NA;NA;NA;NA;;48.61;83783945;237.016;46.6;21.453;15.957;45.229.245;NA;156.139;8.31;28.2;33.1;NA;8;81.33;7
414;GHA;Africa;Ghana;31/03/2020;152;0;5;0;4.892;0;0.161;0;NA;NA;NA;NA;660;0.021;36.96;0.027;units unclear;86.11;31072945;126.719;21.1;3.385;1.948;4227.63;12;298.245;4.97;0.3;7.7;41.047;0.9;64.07;3
415;GHA;Africa;Ghana;30/04/2020;1671;0;16;0;53.777;0;0.515;0;NA;NA;NA;NA;3362;0.108;45.52;0.022;units unclear;62.04;31072945;126.719;21.1;3.385;1.948;4227.63;12;298.245;4.97;0.3;7.7;41.047;0.9;64.07;4
416;GHA;Africa;Ghana;31/05/2020;7768;152;35;1;249.992;4.892;1.126;0.032;1400;219825;7.074;0.045;2528;0.081;15.374;0.065;units unclear;56.48;31072945;126.719;21.1;3.385;1.948;4227.63;12;298.245;4.97;0.3;7.7;41.047;0.9;64.07;5
417;GHA;Africa;Ghana;30/06/2020;17351;0;112;0;558.396;0;3.604;0;NA;NA;NA;NA;2958;0.095;6.477;0.154;units unclear;52.78;31072945;126.719;21.1;3.385;1.948;4227.63;12;298.245;4.97;0.3;7.7;41.047;0.9;64.07;6
418;GHA;Africa;Ghana;31/07/2020;35142;0;175;0;1.130.952;0;5.632;0;2715;399446;12.855;0.087;3548;0.114;5.2;0.192;units unclear;52.78;31072945;126.719;21.1;3.385;1.948;4227.63;12;298.245;4.97;0.3;7.7;41.047;0.9;64.07;7
419;GIB;Europe;Gibraltar;31/03/2020;69;4;0;0;2.048.025;118.726;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;33691;3457.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79.93;3
420;GIB;Europe;Gibraltar;30/04/2020;141;0;0;0;4.185.094;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;33691;3457.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79.93;4
421;GIB;Europe;Gibraltar;31/05/2020;161;0;0;0;4.778.724;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;33691;3457.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79.93;5
422;GIB;Europe;Gibraltar;30/06/2020;177;0;0;0;5.253.629;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;33691;3457.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79.93;6
423;GIB;Europe;Gibraltar;31/07/2020;187;1;0;0;5.550.444;29.682;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;33691;3457.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79.93;7
424;GRC;Europe;Greece;31/01/2020;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;0;10423056;83.479;45.3;20.396;14.524;24.574.382;1.5;175.695;4.55;35.3;52;NA;4.21;82.24;1
425;GRC;Europe;Greece;29/02/2020;4;1;0;0;0.384;0.096;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;19.44;10423056;83.479;45.3;20.396;14.524;24.574.382;1.5;175.695;4.55;35.3;52;NA;4.21;82.24;2
426;GRC;Europe;Greece;31/03/2020;1212;56;43;5;116.281;5.373;4.125;0.48;771;16732;1.605;0.074;1094;0.105;14.812;0.068;samples tested;84.26;10423056;83.479;45.3;20.396;14.524;24.574.382;1.5;175.695;4.55;35.3;52;NA;4.21;82.24;3
427;GRC;Europe;Greece;30/04/2020;2576;42;139;3;247.144;4.03;13.336;0.288;3040;75170;7.212;0.292;2276;0.218;94.833;0.011;samples tested;84.26;10423056;83.479;45.3;20.396;14.524;24.574.382;1.5;175.695;4.55;35.3;52;NA;4.21;82.24;4
428;GRC;Europe;Greece;31/05/2020;2915;6;175;0;279.668;0.576;16.79;0;2202;180518;17.319;0.211;3794;0.364;680.974;0.001;samples tested;62.04;10423056;83.479;45.3;20.396;14.524;24.574.382;1.5;175.695;4.55;35.3;52;NA;4.21;82.24;5
429;GRC;Europe;Greece;30/06/2020;3390;14;191;0;325.241;1.343;18.325;0;4383;312775;30.008;0.421;3084;0.296;209.592;0.005;samples tested;40.74;10423056;83.479;45.3;20.396;14.524;24.574.382;1.5;175.695;4.55;35.3;52;NA;4.21;82.24;6
430;GRC;Europe;Greece;31/07/2020;4401;65;203;0;422.237;6.236;19.476;0;NA;NA;NA;NA;13311;1.277;320.196;0.003;samples tested;51.85;10423056;83.479;45.3;20.396;14.524;24.574.382;1.5;175.695;4.55;35.3;52;NA;4.21;82.24;7
431;GRL;North America;Greenland;31/03/2020;10;0;0;0;176.143;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;77.78;56772;0.137;NA;NA;NA;NA;NA;199.941;2.16;NA;NA;NA;NA;71.7;3
432;GRL;North America;Greenland;30/04/2020;11;0;0;0;193.757;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;55.56;56772;0.137;NA;NA;NA;NA;NA;199.941;2.16;NA;NA;NA;NA;71.7;4
433;GRL;North America;Greenland;31/05/2020;13;0;0;0;228.986;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;48.15;56772;0.137;NA;NA;NA;NA;NA;199.941;2.16;NA;NA;NA;NA;71.7;5
434;GRL;North America;Greenland;30/06/2020;13;0;0;0;228.986;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;33.33;56772;0.137;NA;NA;NA;NA;NA;199.941;2.16;NA;NA;NA;NA;71.7;6
435;GRL;North America;Greenland;31/07/2020;14;0;0;0;246.6;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;56772;0.137;NA;NA;NA;NA;NA;199.941;2.16;NA;NA;NA;NA;71.7;7
436;GRD;North America;Grenada;31/03/2020;9;0;0;0;79.986;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;112519;317.132;29.4;7.304;5.021;13.593.877;NA;243.964;10.71;NA;NA;NA;3.7;72.4;3
437;GRD;North America;Grenada;30/04/2020;20;2;0;0;177.748;17.775;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;112519;317.132;29.4;7.304;5.021;13.593.877;NA;243.964;10.71;NA;NA;NA;3.7;72.4;4
438;GRD;North America;Grenada;31/05/2020;23;0;0;0;204.41;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;112519;317.132;29.4;7.304;5.021;13.593.877;NA;243.964;10.71;NA;NA;NA;3.7;72.4;5
439;GRD;North America;Grenada;30/06/2020;23;0;0;0;204.41;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;112519;317.132;29.4;7.304;5.021;13.593.877;NA;243.964;10.71;NA;NA;NA;3.7;72.4;6
440;GRD;North America;Grenada;31/07/2020;24;0;0;0;213.297;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;112519;317.132;29.4;7.304;5.021;13.593.877;NA;243.964;10.71;NA;NA;NA;3.7;72.4;7
441;GUM;Oceania;Guam;31/03/2020;60;4;1;0;355.486;23.699;5.925;0;NA;NA;NA;NA;NA;NA;NA;NA;;67.59;168783;304.128;31.4;9.551;5.493;NA;NA;310.496;21.52;NA;NA;NA;NA;80.07;3
442;GUM;Oceania;Guam;30/04/2020;145;0;5;0;859.091;0;29.624;0;NA;NA;NA;NA;NA;NA;NA;NA;;73.15;168783;304.128;31.4;9.551;5.493;NA;NA;310.496;21.52;NA;NA;NA;NA;80.07;4
443;GUM;Oceania;Guam;31/05/2020;173;1;5;0;1.024.985;5.925;29.624;0;NA;NA;NA;NA;NA;NA;NA;NA;;66.67;168783;304.128;31.4;9.551;5.493;NA;NA;310.496;21.52;NA;NA;NA;NA;80.07;5
444;GUM;Oceania;Guam;30/06/2020;257;4;5;0;1.522.665;23.699;29.624;0;NA;NA;NA;NA;NA;NA;NA;NA;;63.89;168783;304.128;31.4;9.551;5.493;NA;NA;310.496;21.52;NA;NA;NA;NA;80.07;6
445;GUM;Oceania;Guam;31/07/2020;356;2;5;0;2.109.217;11.85;29.624;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;168783;304.128;31.4;9.551;5.493;NA;NA;310.496;21.52;NA;NA;NA;NA;80.07;7
446;GTM;North America;Guatemala;31/03/2020;36;0;1;0;2.009;0;0.056;0;NA;NA;NA;NA;NA;NA;NA;NA;;93.52;17915567;157.834;22.9;4.694;3.016;7.423.808;8.7;155.898;10.18;NA;NA;76.665;0.6;74.3;3
447;GTM;North America;Guatemala;30/04/2020;585;28;16;0;32.653;1.563;0.893;0;NA;NA;NA;NA;NA;NA;NA;NA;;96.3;17915567;157.834;22.9;4.694;3.016;7.423.808;8.7;155.898;10.18;NA;NA;76.665;0.6;74.3;4
448;GTM;North America;Guatemala;31/05/2020;4739;132;102;12;264.519;7.368;5.693;0.67;NA;NA;NA;NA;NA;NA;NA;NA;;96.3;17915567;157.834;22.9;4.694;3.016;7.423.808;8.7;155.898;10.18;NA;NA;76.665;0.6;74.3;5
449;GTM;North America;Guatemala;30/06/2020;17409;479;746;19;971.725;26.737;41.64;1.061;NA;NA;NA;NA;NA;NA;NA;NA;;96.3;17915567;157.834;22.9;4.694;3.016;7.423.808;8.7;155.898;10.18;NA;NA;76.665;0.6;74.3;6
450;GTM;North America;Guatemala;31/07/2020;48826;1221;1867;32;2.725.339;68.153;104.211;1.786;NA;NA;NA;NA;NA;NA;NA;NA;;NA;17915567;157.834;22.9;4.694;3.016;7.423.808;8.7;155.898;10.18;NA;NA;76.665;0.6;74.3;7
451;GGY;Europe;Guernsey;31/03/2020;45;0;0;0;671.121;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;67052;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
452;GGY;Europe;Guernsey;30/04/2020;251;4;13;0;3.743.363;59.655;193.879;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;67052;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4
453;GGY;Europe;Guernsey;31/05/2020;252;0;13;0;3.758.277;0;193.879;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;67052;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5
454;GGY;Europe;Guernsey;30/06/2020;252;0;13;0;3.758.277;0;193.879;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;67052;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6
455;GGY;Europe;Guernsey;31/07/2020;252;0;13;0;3.758.277;0;193.879;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;67052;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7
